Unnamed: 0,text,Emotion
822560,i remember feeling shocked and humiliated,surprise
445008,im feeling so sally field like these days surprised by all the love and always with a brown mop of hair atop my head,surprise
465636,i learned about taking a dip in the dating pool its that in relationships its always better to feel surprised than disappointed,surprise
424194,i wish i didnt feel and yet i am often times surprised by my inability to transcend this being a woman thing,surprise
662246,i have just got home tonight from a beautiful surprise party for a gorgeous friends birthday and can i tell you i am feeling so sentimental and awed and actually totally lost for words to really explain how i am feeling,surprise
837793,im sure ill think of more soon or have more pointed out to me so dont be surprised if i do a top eleven songs i feel stupid that i forgot about list,surprise
271536,i remember feeling so shocked i still couldn t get over the fact that i was there watching her perform,surprise
25358,i know i have an international audience but even now i feel pleasantly shocked that i can reach certain parts of the world,surprise
307565,i would be able to read the signs but each time it happens i feel shocked and overwhelmed,surprise
136470,i feel shocked this plan has gone this far without the public really knowing,surprise
137846,i think the reason i am really looking forward to belgium is that i have no idea what to expect from it and i just get the feeling im going to be very pleasantly surprised,surprise
244781,i feel like im sooo put together that my friends would probably be surprised if they find out that i have problems much like their own dramas,surprise
144588,id never really had a close friend or family member who liked the same stuff i did i just got used to feeling like the weird eccentric one that people joked about and gave surprised oh really s,surprise
365827,i had a feeling that it would turn a few heads when i posted it on facebook but i was shocked when the editor of als got in touch asking for permission to use it,surprise
156938,i was left feeling shocked blank and,surprise
647050,i to ask about internships and am feeling less shocked and stressed,surprise
474533,im not going to be surprised if i wake up one morning and feel angry in my hair,surprise
65069,i wasnt feeling like doing much so was really shocked that by the end of the day i had been really productive,surprise
808953,i feel a bit surprised that she still has the interests to have me as her piano teacher,surprise
786147,i remember feeling surprised that she wanted to spend time with me,surprise
239465,i know the feeling when being surprised by others,surprise
10707,i purple month doesnt feel surprised in fact zhuo feng up many pupils all clear xiao her identity dont even say main star feng of young,surprise
24054,i feel elissa encompasses a say here thus far she has not commented however i do know she encompasses a special place in rotana and that i will not be shocked if in few days she would get each parties to agree,surprise
733207,i feel very surprised i never thought i would come here but now i think i m very happy in donetsk,surprise
446320,im thinking about a particularly young child that ive loved and loss ill feel what its like to cradle them in my arms even though every time it happens im happily surprised,surprise
490136,i was in a state of shock feeling a bit frightened cold shaking unable to function repeating the question what does this mean,surprise
691419,i feel like people have raved about it because they re surprised that the big name actors did a decent job if they were unknowns no one would be impressed,surprise
752031,i opened my e mail this morning and couldnt help but to feel really surprised,surprise
538582,i find i am not quite so quick to jump and say yes but even when i don t feel anything when i am not sure if there s anything there and i decide to trust and go for it anyway god just comes through and surprises us all img src http s,surprise
272352,i admit to feeling shocked and partly accusatory when it came to the details really who leaves the top of the running washer open with the machine going and then goes to read a magazine in another room while your almost two year old is left to his own devices,surprise
593464,i held onto her feeling nothing but a horrible sense of nauseous shock at what she had just said to me,surprise
390767,i have noticed lately various athletes and nutritionists touting the health benefits of kale and since i know first hand how good i feel when i eat it i am not surprised,surprise
227790,im surprised that my personal feelings havent bothered me in reading axis powers hetalia,surprise
115771,i definitely didnt have a feeling either way but im not surprised,surprise
139974,i had been feeling like it was a girl so neither of us were very surprised when the doctor gave us the news,surprise
530236,i will have him and be completely prepared but i still feel like i could be surprised and go into labor unprepared and ohmygosh what if there is dirty laundry at my house,surprise
597766,i woke up this morning feeling as though i had been hit by a train i was pretty shocked,surprise
181773,i explained to her that i was on board with the decision to have a cesarean section so i don t feel like i missed out on anything there however there had been complications in the theater that have left me a little shell shocked,surprise
600367,im feeling this little one move a lot now and im constantly surprised by his her little kicks,surprise
25055,i feel shocked to my core,surprise
331216,i feel like i just got back from vacation and i was shocked when i realized yesterday that i have been home for almost two weeks not not one,surprise
769167,ive personally demonstrated this by sliding my hand under a wet not soaked blanket and the owner was surprised to feel the cold back,surprise
337150,i think percent should go to the municipality where the well is percent to the county because they re going to have some administrative things to deal with that s my feeling on it and i m just surprised our present supervisors haven t thought of that rearic said,surprise
155300,i covered so much ground and i was so charged by our aha other people feel this way too conversation that i was shocked when i discovered we had only been chatting for an hour and a half,surprise
665442,i saw the small yu have a car not to feel surprised small yu the business of the new store is so good buy all of a cars for a month is probably just she isn t understand why the small yu will buy an used car,surprise
713044,i stood in the middle of the newsroom witnessing meymo curse my script on ap testing and feeling surprised at her reference to me as a journalist,surprise
266469,i remembered seeing these pieces and feeling so impressed by them but seeing them again i was surprised i was blinded by my memories,surprise
721495,i am happy to report that my feeling of wanting the viewers to be shocked at the imagery may have very well been accomplished,surprise
194711,i feel emotionally img title surprised src http sgmoney,surprise
706274,i feel it pumping life and love and joy through me and im surprised to feel it,surprise
23958,i was wandering around feeling like a child on a school trip and learnt things i was surprised i never knew,surprise
100603,i for her impractical of suggestion feel shocked,surprise
629325,i feel about it has me shocked,surprise
253375,i think and i was left feeling a bit surprised to encounter something so straightforward and ultimately something so satisfying,surprise
629750,i was surprised to feel myself anxious again i just really havent in a while,surprise
755975,i feel i actually have something to lose that every success ive had has surprised people,surprise
393229,i have a feeling there may be one or two people shocked by this,surprise
636126,i have too many times entered a situation expecting to react and feel one way only to be shocked by my emotional response,surprise
433749,i asked myself feeling so idiotic that it surprised me i usually feel idiotic but never to that degree img src http mithunkotian,surprise
809069,i can still remember feeling surprised how in a world so large something like this could be,surprise
137528,i am doing the feeling of getting shocked from the inside,surprise
809133,i think the happy feeling actually surprised me,surprise
435716,i tell them i am feeling some pressure they are shocked when im at a and ready to go,surprise
143971,i am feeling shocked,surprise
477886,i had been feeling so rotten that i wasnt surprised to find out i had lost almost pounds in a week,surprise
532580,i definitely didnt have a feeling either way but im not surprised,surprise
149435,i feel like i just got shocked by medical paddles,surprise
673495,i got the money i was so spechless and stare at her feeling very shocked zzz,surprise
493811,i didnt feel like anyone was any more curious or surprised by my being there than by anyone else,surprise
448070,i understood and today i am feeling like im not surprised,surprise
276682,i got the feeling that i m going to be pleasantly surprised by this season since emily kept quite a few of the really terrible guys and punted a few decent seeming ones,surprise
814577,i remember feeling shocked and ya ok a bit superior years ago when i was at a family reunion,surprise
432639,i am telling to do materialistic love but just think how would you feel when youll get a surprise from you loved one,surprise
707057,i want to focus on getting to know someone that has pleasantly surprised me and made me see things in a new freeing genuine light but feel like theres a very delicate balance to this,surprise
825068,i am surprised that my path has led here to a place where i say that i am no longer a christian and feel good about myself in spite and because of it,surprise
345749,i feel surprised when people mention that i m not,surprise
65186,i and ella pound s poetry this i found the surprise i feel have become so dull unbearable that completely unable to realize the poet s the subtle mood,surprise
88231,im still feeling it the aches and pains and dull blueness of alcohol aftershock,surprise
652079,i don t know why i feel surprised,surprise
688345,i remember feeling so shocked i still couldn t get over the fact that i was there watching her perform,surprise
92004,i couldn t be happier with the response from my beta readers although i m feeling somewhat shocked that they didn t tear it apart,surprise
163374,i think of you i feel shocked by an bal,surprise
141072,i wanted to relate my feelings on this topic on june nd but friends who surprised me for the day didnt allow me to have the time to do so,surprise
241858,i feel like cody would be shocked,surprise
392144,i feel a bit surprised that she still has the interests to have me as her piano teacher,surprise
213499,i feel like he is trying to scare and since im not shocked he continues to do the same thing hes doing,surprise
559739,i feel surprised that the world is going on around me and confused by it all,surprise
560627,i am feeling so very shocked at this loss,surprise
176605,i feel shocked to realize how far i have come in so short a time,surprise
590943,i saw in the window of the shop a vinyl and i couldnt help feeling surprised,surprise
131736,i feel visually shocked by how raw our earth is,surprise
15204,im feeling still a little shocked that i am even pregnant,surprise
61991,i remember feeling amazed that it would net such advertising even in ny and felt almost shocked and surprised that i had already seen or at least been exposed to it,surprise
182006,i envisioned that after the fair closed for the night they all gathered together to laugh at the normals who handed over their dimes and quarters to be shocked and feel superior,surprise
522651,i was surprised to discover that knitting made me more patient even though at times i feel impatient to finish a certain project,surprise
526618,i was anticipating feeling surprised yes,surprise
654126,i feel shocked by it instead of prepared for it or gradually accustomed to it acclimatized there s a word or whatever i imagine i used to feel i think something s wrong,surprise
787994,i was shocked and taken aback by it in the last book it didn t feel like it truly belonged and i wasn t completely convinced by the placement of pixies and norse mythology side by side but what it lacked in the last book it completely made up for in this one,surprise
683963,i watched this supposedly shocking video showing the insidious indoctrination of school children and was left feeling extremely impressed with the sensitivity and openness the educators involved demonstrated while teaching this topic of mutual respect and acceptance,surprise
393404,i feel the shiver of happiness and expectation to be surprised and the like,surprise
188976,i went on her blog today as i do pretty much everyday and she had made a post about me so im feeling really surprised and nervous and flattered and wiggly s gllllllllllllll,surprise
792398,i can walk around feeling for the most part like there are no unpleasant surprises waiting for my loved ones,surprise
253964,i was left feeling shocked afterwards with minesh,surprise
255624,i thankfully got proven wrong by my dearest and got to feel extremely surprised by my own reaction,surprise
746850,i still feel shocked and wonder if it ever will sink in that little ol me is designing for prima,surprise
301517,i feel a little shocked,surprise
473301,i don t feel like i get surprised half as much as i d like to,surprise
764947,i gazed at her and in a feeling like pity i said your turn i was surprised that she obeyed as though to one up me with an angry glare and a vicsious gash,surprise
193022,i remember standing there in the cold october breeze feeling completely shocked and utterly alone,surprise
508813,i couldn t be happier with the response from my beta readers although i m feeling somewhat shocked that they didn t tear it apart,surprise
167896,i feel shocked by darkness i have in fact been entrusted with impossible and dark situations entrusted with situations that require gods wonderful goodness and divine intervention,surprise
573861,i was shocked that she did that but she is adamant she wants to do it she feels called to stop people from suffering,surprise
772754,i probably talked to him for a total of minutes in my life so i feel more shocked than anything,surprise
559564,im feeling a bit surprised and i ask to myself which kind of relation we can have together now,surprise
319853,i feel reluctant because of the shock with which people react but then i pluck up the courage raise my head and admit that i am a dom girl zoohoor asserted,surprise
808160,i just couldnt bring myself to feel shocked or awed,surprise
376619,i feel shocked the year old said gently wiping the dusty glass frame holding a black and white image of his brother immortalised at the age of,surprise
57810,im feeling sugar shocked already,surprise
166306,i feel shocked when i hear people say but it is not essential to salvation,surprise
173886,i went through the first months after his passing feeling pretty numb and shell shocked,surprise
802792,i am still feeling shocked and confused by this turn of events so much so that for perhaps the first time in my life waiting to reply to a text from a boy has not been a challenge,surprise
60176,i remember feeling shocked on the sixth grade playground after loudspeakers announced the president has been shot,surprise
447999,i feel like it s going to be something shockingly amazing,surprise
242557,i feel shocked dancing on screen ileana i feel shocked dancing on screen ileana en us movies latestnews by ksk i feel shocked dancing on screen ileana http www,surprise
55818,i can feel amused sorrowful creeped out surprised satisfied and vaguely morally ambiguous all within the space of ten minutes,surprise
550012,i wonder why i feel surprised that things are different than i expected,surprise
598712,i was able to offer words that help and let her know what days hurt the most what feelings surprised me or didnt,surprise
98736,i was surprised and i feel very thankful for an easy day of traveling,surprise
759526,i still feel shocked distraught and angry at the explosions and needless death and injuries that day,surprise
526362,i saw give oshinko a chance and i feel like you will be pleasantly surprised just as i was,surprise
354960,i remember feeling shocked the first time i see him n that look on my mothers face seeing her father once again,surprise
70106,i might not change the final total but you wouldn t feel quite so shocked maybe,surprise
804505,i remember feeling mildly shocked that anybody could tolerate such a mess,surprise
670773,i was left feeling shocked afterwards with minesh,surprise
538271,i feel dumb waking up everyday still in shock or even denial,surprise
375045,i remember what i was thinking and feeling but im surprised when noah tells me about things that i dont exactly remember happening,surprise
666678,i just am feeling shocked by the ease with witch he goes on day by day,surprise
343769,i hadn t felt the need to feel alarmed then because the daimyo hadn t shown any surprise or anger about the incident,surprise
64283,i woke up feeling shocked but loved,surprise
429136,i did not feel anger towards her none actually which surprised me,surprise
11796,i feel so surprised la,surprise
703498,i said i feel like im supposed to be shocked that shes old enough to operate a remote control car and serve as a human tunnel for it to drive through but i dont know,surprise
720970,i feel like my life has been continually picking up speed for as long as i can remember and every day im shocked at how quickly time has passed,surprise
162710,i wasnt too surprised to feel them but i was surprised at how easy it was to do,surprise
697535,i feel shocked and confused deeply,surprise
197444,i say the food was just so so probably feel surprised for the first two nights but later the taste wasnt better at all,surprise
64677,i feel hesitant about is beasts of the southern wild due to its shocking snubs at the golden globes and sags but i still feel like it will have enough buzz to break in,surprise
476782,i feel like she is shocked or even maybe mad at the fact that she had an a when she didn t know anything as if saying that she didn t earn it that she was scared that once again she wouldn t learn anything,surprise
89729,i was surprised and disappointed to know we have b family members who would make one of their own feel so unwelcome,surprise
412309,i feel shocked for what has been going on in my account,surprise
331005,i get this feeling from her because she was shocked that my so and i knew anything about greys or even birds in general,surprise
412811,i have taken an unsuspected interest in zombie books thanks to an awesome friend of mine and feel other people may be surprised at their interest,surprise
7261,i will admit im feeling it but im not at all surprised,surprise
411452,i still feel for her and my answer surprised myself i answered yes never changed arent i suppose to let it go already,surprise
394643,i will post the daily item and if i m feeling creative i might make a surprise sunday which will have surprise extras,surprise
715469,i did get the feeling that there was more to his presence and i wasn t that surprised when khrane shed some light on that particular issue,surprise
637301,i feel like other people that know me are shocked,surprise
632450,i bet you would be a much better counselor and if you happen to ask me every now and then what i am thinking honestly and make me feel like i can tell you then you would be surprised,surprise
434215,i feel shocked dancing on screen ileana description i feel shocked dancing on screen ileana width height break case vimeo window,surprise
287160,i realise this post may be a tad negative or bitter of course i wish i was playing premier league football week in week out but i just feel that these guys really punch above their weight and am so surprised that i don t seem to hear other people with the same viewpoint as me,surprise
671615,i released loaded with whatever feeling i held when shocked finds a place of storage in the body until i am ready to process it,surprise
562439,i look back on the line time and i remember how easy it is to stop smoking i will feel surprised when i know i left craving for tobacco not after i and others never to smoke,surprise
226557,i figure all i m feeling listless because my dad decide to just pop up at his convenience to give me a surprise,surprise
96215,i find that it s usually when i m struggling to catch it whether because of illness running and exercising hard walking up stairs when feeling surprised or anxious about something,surprise
568473,i am not saying that a good concert isn t good i am saying that the feeling of pleasant surprise is rare,surprise
222877,i received a leaflet through my door and to be honest i feel shocked with it s content aug,surprise
464783,i feel not surprised that screenplay earned an academy merit as it had been very initial,surprise
673014,i feel unimportant but thats not really shocking,surprise
141235,i feel it is my journey to do that for others but i am always surprised when others do it for me,surprise
52490,im always left a little confused unsure how to feel im usually surprised by what i find usually pleasantly so but sometimes i find myself uneasy in a way i cant quite put my finger on,surprise
252859,i remember looking up feeling shocked at how much granite,surprise
682936,i feel quite stunned shocked,surprise
464173,i am feeling the most horrible mix of anticipation and anxiety and apprehension,worry
489675,i know these concerns are totally stupid and conceited but i can t help feeling stressed about the beauty aspects of the big day,worry
392576,i started feeling restless tired angry and filled with anxiety,worry
22396,i must learn to let go of these feelings of worry fear disappointment and anger when others do not seem sympathetic to my pain,worry
782090,i was feeling trusting the universe had my back and knew exactly where my path lay so i didn t have to worry about it,worry
128700,i feel like i have to always smile and always talk to someone i just want to not look ecstatic for one second without someone worrying about me,worry
299010,i think that main concern about user these days is that many drug addicts call themselves service users and many of us feel insulted to be in the same class as them as we have done nothing to get this illness it s not self inflicted,worry
690713,i think about it the more i cry and the more i feel dumb for worrying,worry
394000,i worry that this is the new normal and that i will never feel safe and ok again,worry
142167,im sorry if ive made you worry about me and my state of mind im sorry for never giving a proper response as to how i feel im sorry for not responding to whatsapp messages texts and facebook messages,worry
222063,i could so easily hand my heart over to this man right now without a worry in the world that he would break my heart because for the first time since i lost my dad my heart feels safe within his hands and that if very hard for me to admit,worry
145331,i experience a high level of anxiety and feel inhibited in my interactions,worry
365044,i feel valued when people take time to listen to my concerns,worry
45774,i liked it when u called me when u tot i was stressed at work i liked it when u showed me the least hint of concern i liked it when u made me feel u bothered i dont like it when u made me feel im being stupid to wait for ur replies on the phone without a call msg to tell me to wait,worry
204429,i love the ensemble singing dancing and being on stage a ton with out the worry of lines i feel a little intimidated having lines so im pretty happy with what i got,worry
125063,i was at peace joyful feeling blessed at one moment but then filled with fear dread and absolute anxiety the next,worry
501224,i feel timid scared and full of anxiety,worry
763354,i feel nervous and that anxiety is having a blunting effect,worry
320166,i am feeling anxiety fear concern uneasiness and troubled all at once,worry
347931,i feel badly for these unfortunate kids who are caught in the cross fire of an international mess but there are health concerns here for all concerned,worry
353410,i am sure there is some anxiety but i feel that this is a wonderfully rich time of opportunity and possibility,worry
73468,i feel accepted as the big one in the family i worry that i am going to ruin the expensive wedding pics,worry
288973,i gathered you here now at this late night hour before we finish because i feel a rather unpleasant concern about the future of our band,worry
402075,i do not want to worry about it i feel distracted,worry
793359,i try to rationalise it all the reason why my beloved volunteer work causes me to feel anxiety when i need to work on it is just that it is too beloved to me,worry
412046,i come here i feel peaceful with no stress or anxiety about trying to get through another day,worry
572954,i would invite folk on the political left to pause and reflect a wee bit more about what sort of faith we should really invest in an institution which tells of its applicants to buzz off expressing as much feeling concern for their complaints as the most heartless atos disability assessor,worry
808772,i dont have anyone to answer to or worry about and i feel so free,worry
679055,i am working with have described their lives as being told to fit in to one system or another a task which they found more and more difficult often causing them to withdraw experience anxiety and feel fearful,worry
781747,i have a deep feeling that i can count on him trust him be loyal to him without worry talk with him without guilt agree with him in financial issues even be successful with him later in life,worry
579591,i feel is equally as ludicrous but im certainly not going to turn around and say thats why were not playing well and whinge and worry,worry
32855,i eat when my baby lets me i sleep when my baby lets me i care for my baby all day i feel horrible when i am away from him i worry about his well being i revel in his smiles and plan my activities based on things that he will enjoy,worry
331736,i feel resentful towards anyone that i perceive putting a deadline on something that they think i should be doing especially where work is concerned,worry
144069,im feeling a bit too groggy to worry about stilettos,worry
622362,i stay in bed worrying about something and cannot get to sleep because i feel stressed or if i feel i must remember to do something the next day i write that thing down,worry
123594,i have a doctors appointment and i don t want to take h because he just cries the whole time i m starting to worry about this baby i don t feel much movement and i know i was at this stage with h but i just want to be reassured with the doppler etc,worry
490501,i actually dont have a very good support system at home zo is months old and has no idea what its like to worry about weight problems and my husband who definitely knows what its like to be fat doesnt care about how he looks his health and sometimes i feel like he resents me for caring,worry
448122,im finding myself feeling fairly agitated and a little stressed with revision which is leading to emotional eating so having one less thing to worry about will not only help me to relax a little but also free up some well needed energy to keep my head in the books,worry
350262,im a natural worrywart so asking me not to feel fearful is like asking my bangs to grow out nicely hurr vanity finds its way into everything and i think that even in the best of scenarios i will constantly have nagging doubts at the back of my mind,worry
294271,i always try to let my students needs drive my instruction but deadlines and assessments do worry and stress me and i always feel rushed,worry
663124,i feel safe there as i know how globally awear their business is and i dont have a worry that i will be loosing my job in the next second,worry
378698,i am a creature of habit i feel and think with my heart more often than my mind i worry about others put others before myself and would give anything to make the people around me feel safe and secure,worry
218561,i feel like this it makes me worry alot and there i go feeling really anxious,worry
184778,i firmly believe that the only way to go about this craft is to write the book that you feel passionate about and not to worry about finding the book that the mass audience desires,worry
452041,i just need to stop feeling bad and worrying too much about finding my niche in life,worry
96455,i became more concerned and finally as the minutes went by feeling like hours i began to feel devastated,worry
292051,i worry theyll feel rejected or take my chosen plans as an insult,worry
459274,i feel triumphant in my successful hiding spot i feel anxiety and panic,worry
3106,i love how i can feel totally distressed and hopeless but when i put on a bright eyes record or something all of a sudden i have this realization that there is more to life than the shit i worry about,worry
465431,i do feel a bit apprehensive with starting it as its technically my first although its slightly imperfect so im going to try not to worry about messing it up,worry
285227,i spend the next two weeks worrying about feeling homesick and dont enjoy my time before leaving then i might as well leave now,worry
291364,i end up feeling insecure about if i look funny walking in them or worrying about falling,worry
453639,i think more people could benefit from feeling confident in their own tastes and their own choices without worrying about what other people think,worry
431049,i start my week feeling strong and like a new woman and sometime during the weekend i let my anxiety get the best of me and there i am,worry
326152,i feel like hillary would be more loyal to my concerns but i can t tell for sure,worry
637558,i feldhahns research that shows men need to feel respected but can get by without love just as powerfully as women need to feel loved but worry less about being respected,worry
514251,i worry that i cant find a spot in the part of the library that ive gotten used to i feel very agitated when i have to sit in another part of the library which is why i dont book a space online the bookable places are not located in the part of the library that i like,worry
801236,i feel totally assured of my salvation by grace through faith in christ see ephesians romans romans i have no concerns of hell thank you lord,worry
176783,i have a clear feel for michelle i feel like i could have an intelligent discussion with her that she is concerned about issues that interest me,worry
795233,i wish i had spent more time being able to enjoy them and less time sobbing worrying or feeling completely numb,worry
596223,i go in he always asks if i have any concerns or questions and tells me what our plan is for looking for pre eclampsia and makes me feel reassured,worry
545509,i feel like i have to always smile and always talk to someone i just want to not look ecstatic for one second without someone worrying about me,worry
292266,i feel so loved and comforted to know that my concerns were and are important enough to receive attention from my heavenly father,worry
151668,i feel is can india become a super power without addressing peoples concern of basic needs,worry
366397,i think about it the worse i feel in his shoes i would be devastated not least because it was as far as he was concerned sort of out of the blue,worry
210910,i can say how i feel without worry about a moronic comment made by some kid who knows nothing,worry
555454,i felt the hug wouldve made him feel awkward and i wasnt sure what else to do since im terrible at thinking on my feet so i just asked him in the most concerned way possible what happened,worry
659186,im so happy that he loves my husband and feels that he doesnt need to worry about this troubled girl anymore,worry
774007,i am feeling at peace feeling hopeful feeling that my anxiety is lessen and facing some of these fears are actually feel freeing,worry
76167,i should feel ecstatic i m plagued with anxiety thinking about the odds and remembering my pregnancy with maya and how challenging it was from day one how i never got to enjoy it,worry
183965,i find that i am having the same internal conversation debating the wisdom of sending a letter so long after his passing worrying about stirring up emotions and feelings that have been previously resolved and so on,worry
340159,i know it s kind of funny that i m feeling hesitant about making fashion from something we use to scent our clothes but it does worry me a bit,worry
290816,i went there and feel punished with the constant feeling of anxiety unable to do anything but think of him and play in my head the movie of how i am seeing us in the future,worry
652749,i don t worry about going out in public and scaring people or making anyone else feel uncomfortable around me,worry
283626,ive come across is in regards to my anxiety is who made you feel worthless or what i am protecting myself form,worry
576431,i feel free to make plans and have fun knowing i dont have to worry about nausea striking me down,worry
404371,i look at myself in the mirror and see the bronzer i feel like i kind of look fake i dont look like snookie dont worry,worry
660375,i just want to be happy and only worry about my sons and my feelings and work on being happy once again,worry
274743,i am feeling shocked most ladies cant resolve this worry,worry
113426,i wan could feel anakin s confusion and worry but above all he knew that his lover was about to become very very stubborn,worry
49954,i can t help but smile at her concern and her burning curiosity but suddenly i feel shy,worry
702684,i worry that she feels left out or less loved because mom is busy more often and doesnt play as much,worry
730139,i cannot even begin to worry about how ugly and gross they look because they feel awful and make it hard to function,worry
83537,i have thought about ordering or conjuring a pair for you but i feel ordering would be too suspicious and i worry about using magic so close to your eyes without any formal training snape explained,worry
420950,i got home around pm today but instead of feeling amazed at my good fortune i almost felt guilty which i promptly translated into anxiety,worry
435340,i have a feeling my anxiety and irritable bowel will calm down,worry
399791,i also feel fearful and concerned for them both worried,worry
406431,i am feeling overwhelmed i dont feel hopeless to often but i do cycle through frustration anxiety and sometimes anger that i have to go through this,worry
597829,i almost passed out in the shower and jumped out unable to feel scared unable to quite remember how to get a hold of mgo followed by an intense uncontrollable anxiety attack i decided to stop taking medications,worry
596759,i feel so beaten down by it this fear of breathlessness and i am tired and i just want to spend a few hours telling my self that it s all okay and not that bad and what were we worrying about anyway even if that might involve some lying so,worry
631904,ive been spending so much time worrying about myself about school about my crafts i feel horrible fo neglecting the one i fancy,worry
79382,i remembered that yes i did feel a little anxious and wondered if anybody was staring at me though they most likely were feeling the same anxiety that i felt,worry
694451,i dream about that all the time but they sit in my head when i m awake and itch at my anxiety making me feel irritable and uncomfortable during the day,worry
720843,i guess i worry a little every time i let the chain out a bit and feel a little neglectful from time to time,worry
227027,i feel agitated she said and we continued on to the corner of main and hastings where we saw three or four cops in the middle of a take down and my friend who has an anxiety disorder insisted we get on the wrong bus just to get away,worry
406504,i had to have been afraid of them in some way down deep inside in order for me to be so deceptive about what now feels like an escape plan but at the time i was convinced i was just saving them time and concern,worry
838520,i would probably feel more alarmed and agitated if singaporean protesters at shangri la were arrested instead for trying to be creative and concerned about other issues besides the impending inflation rate,worry
655916,i was sitting at the table eating my food feeling blank and staring off into space worrying about all my uncertainties and the loss of happiness that might be waiting for me just around the corner i started craving sedation,worry
378151,i find it very distracting and always feel a little pang in my heart and worry i m being terribly rude when i smile shake my head no mouth no thank you and close the door,worry
275342,i sat there hurtling through the air in a nice comfortable jet it dawned on me that rather than feeling petrified and worried and concerned about my upcoming performance i might actually take a deep breath and notice the world around me,worry
561653,i feel a low level worry about it on some days,worry
182545,i feel ecstatic do not be concerned we can make love automatic come feel my physique i think you re naughty only with you i really feel the party get began i think i like you x she s moving like oh oh oh oh oh oh oh oh x are you the club rocker,worry
544771,i find myself in now with the battle lines still drawn between my brother and father i am definitely making headway here as i no longer feel such a strong sense of being responsible for how they feel about eachother and i am no longer making myself ill with worry over them too,worry
201487,i notice gordon is doing the same and i m feeling relieved that his concern re a heart attack should probably stay at bay,worry
67241,i didnt have to worry about forgetting to post them and them dying because that makes me feel rather morose,worry
423792,im not feeling very jolly i worry about and miss rowan constantly and am reminded about this time last year when mulberry was living his last days,worry
478180,im not entirely unsympathetic to the feelings of disappointment and im entirely sympathetic to the serious concerns about practical realities that tend to drive them,worry
72851,i do dave sometimes i feel like a really ungrateful cow when i start worrying about potential reviews or sales figures,worry
522830,i encountered some real barriers and i am feeling a lot more sympathetic to the concerns that i have heard fellow vegetarian parents express over the years,worry
393380,i feel about thing thats concern me and not caring what others think,worry
120963,i had large cups of cappucinos today and now i am having an anxiety attack i feel so fearful and very paranoid and i wish this feeling would go away,worry
746870,i feel so much gratitude for your kind thoughts and concerns and the comments and emails are really very special to me,worry
602362,i got it all out every last negative feeling and thought and looked at him sitting there looking loving and concerned,worry
476424,ive been feeling the way that i have over the last months and reassured me that it is nothing to worry about,worry
546384,i feel like a child innocent unaware of the world and not at all obliged to concern myself with the affairs of others,worry
6983,im not feeling very jolly i worry about and miss rowan constantly and am reminded about this time last year when mulberry was living his last days,worry
46981,im stuck and have too much earth energy i can usually tell because i start to worry or feel resentful then i push my earth energy forward in the cycle to metal,worry
692473,im glad that peter doesnt feel threatened or concerned by my recent interest in decidedly egalitarian almost feminist christian blogs jonalyn finchers a href http soulation,worry
118322,i feel a friendly curiosity towards badgers whereas my sentiments concerning members of girls aloud tend towards undifferentiated loathing,worry
745726,i eat a lot when i feel stressed out or i am very concerned about my weight,worry
807882,i get a little down about it because it feels hopeless at times and i always get a lot of anxiety when i am not sure what is next but i try to remember that what is meant to be will be and i will find where i fit when i least expect it,worry
346746,i think its because i always want to feel that not ecstatic just comfortable and at peace and thats difficult when i like in a scumbucket and have to worry about having a social life or not,worry
318467,i start to worry that people find me weird or dont like me so i feel strange around them and misinterpret everything as them not wanting me around,worry
276508,i feel foolish for worrying about insignificant things,worry
333436,i was so nervous and could feel the anxiety coursing through my veins but determined to make this step towards getting a healthier body back,worry
203423,i felt even more ineffectual leading onto a larger anxiety and scary feelings of being intimidated even by the smallest seminar as all my confidence seemed to drain away,worry
429378,i feel a sweet sense of optimism touched with anxiety about the coming days,worry
584856,i don t know maybe it s just me but when i cram i feel more stressed and i don t perform as well in the exam because i m too busy worrying about what i ve just learnt,worry
589966,i don t like feeling such strong emotions because i never know how to handle them and i worry that i am behaving wrongly,worry
834952,i have learned to manage my anxiety and channel more positive outlets when i feel stressed such as exercise and music,worry
155722,i dislike meeting my relatives amp getting questions i feel theyre just curious about and not concern,worry
710005,i saw alex worrying over ryan so much and feeling so helpless because he couldn t erase the wrong,worry
542214,i may be starting a new band under his name straight after i feel like confessing to all my beloved friends as well as saying sorry for worrying some of you cause of my ayabie addiction recently,worry
182283,i have been feeling much anxiety fear worry and stress that now even my body is aching,worry
806767,i worry that you might notice my feelings and i get scared that the gap between us would widen i hold my breath then i bite my lips then i pray that he would leave her side,worry
23638,i do get stressed and i have many things to worry about im happy because ive begun to feel greedy about my work,worry
20292,i could feel her anxiety and i hated that she was feeling that way,worry
554666,i feel he should go to the vet just to be safe but she said not to worry i said i would pay for all costs,worry
513388,i feel comfortable in the knowledge that as far as security is concerned enormous efforts have been made,worry
327641,i am feeling whiney and reading the books remind me of limitations of preop and concerns i have with it,worry
296992,i wish i could make decisions easily and feel assured and not have this weight of anxiety pressing against me,worry
586883,i have has a couple parent concerns brought to my attention that they feel she is not doing well and the classroom seems out of control,worry
438848,i was feeling pretty miserable and the dr seemed to be dismissing my concerns for a higher blood pressure,worry
781853,i feel valued when people take time to listen to my concerns,worry
692984,i was feeling apprehensive and anxious was causing me even greater gt anxiety,worry
